h3_id,demand_pressure,dispatch_orders,mean_duration_min
88411cac2dfffff,119.89999999999999,2480.0,20.054435483870968
88411c064bfffff,53.95000000000001,204.0,21.745098039215687
88411c0043fffff,30.399999999999995,196.0,19.994897959183675
88411c0619fffff,0.0,1.0,6.0
88411c3a11fffff,0.0,13.0,17.692307692307693
88411c1437fffff,27.3,401.0,19.42643391521197
88411c3017fffff,111.1,419.0,15.260143198090692
88411c2223fffff,44.050000000000004,95.0,18.147368421052633
88411ca801fffff,0.0,4.0,18.75
88411c1613fffff,13.899999999999999,1032.0,12.314922480620154
88411c0611fffff,0.05,216.0,21.49074074074074
88411c0227fffff,222.64999999999998,1160.0,12.933620689655172
88411c0009fffff,62.1,135.0,17.42222222222222
88411c11e7fffff,46.45,347.0,14.605187319884726
88411c15d9fffff,5.4,50.0,22.32
88411cae11fffff,0.6000000000000001,26.0,19.03846153846154
88411ca9a3fffff,51.94999999999999,1966.0,28.728382502543234
88411c31b1fffff,219.70000000000005,628.0,13.960191082802547
88411c322dfffff,0.0,122.0,18.975409836065573
88411cad95fffff,1.5,1163.0,15.104901117798796
88411c11adfffff,104.05,209.0,19.760765550239235
88411ca969fffff,0.3,706.0,25.38243626062323
88411cad5bfffff,81.35,1666.0,18.820528211284515
88411c3569fffff,125.30000000000001,995.0,14.267336683417085
88411c1565fffff,0.0,13.0,18.307692307692307
88411cab45fffff,174.34999999999997,3107.0,20.858062439652397
88411c3745fffff,0.15000000000000002,254.0,17.023622047244096
88411c313dfffff,2.6,73.0,15.315068493150685
88411c892bfffff,19.000000000000004,69.0,13.898550724637682
88411c004bfffff,122.39999999999999,1427.0,17.880868955851437
88411c1139fffff,13.700000000000001,169.0,15.14792899408284
88411c3319fffff,25.4,478.0,18.560669456066947
88411c0313fffff,77.30000000000001,392.0,16.31377551020408
88411c3103fffff,44.25,127.0,14.929133858267717
88411cace7fffff,0.30000000000000004,5.0,15.0
88411caad1fffff,22.45,919.0,13.990206746463548
88411c2265fffff,1.85,227.0,19.01762114537445
88411cae4bfffff,0.4,12.0,17.583333333333332
88411c3ac3fffff,59.550000000000004,111.0,18.594594594594593
88411cacadfffff,0.05,27.0,27.51851851851852
88411c06cbfffff,29.700000000000003,3109.0,26.770344162110003
88411c14b7fffff,5.75,405.0,23.014814814814816
88411c12a1fffff,0.05,1.0,17.0
88411caa59fffff,40.95,6013.0,22.50407450523865
88411c1693fffff,152.75000000000003,1444.0,19.661357340720222
88411c0691fffff,0.05,12.0,38.416666666666664
88411c1a85fffff,19.700000000000003,81.0,12.54320987654321
88411c1a81fffff,6.100000000000001,101.0,14.673267326732674
88411c0265fffff,1.5500000000000003,228.0,17.57894736842105
88411c3055fffff,19.25,103.0,19.679611650485437
88411c068dfffff,18.5,944.0,22.408898305084747
88411c308bfffff,11.700000000000001,674.0,16.316023738872403
88411c3447fffff,4.249999999999999,9.0,25.0
88411c1a4bfffff,1.9000000000000001,1.0,19.0
88411c1443fffff,8.8,2.0,15.0
88411caa23fffff,21.499999999999996,3988.0,17.77983951855567
88411c0441fffff,50.05000000000001,213.0,17.36150234741784
88411c301bfffff,0.35,1.0,18.0
88411c340dfffff,5.05,7.0,9.285714285714286
88411c1a11fffff,6.6,65.0,16.015384615384615
88411ca9e9fffff,120.10000000000001,2388.0,20.217336683417084
88411c32a1fffff,0.05,2.0,14.0
88411caddbfffff,49.650000000000006,794.0,20.591939546599495
88411caa93fffff,12.399999999999999,672.0,19.392857142857142
88411c11b9fffff,11.049999999999999,165.0,16.01212121212121
88411ca191fffff,56.650000000000006,3153.0,16.936885505867426
88411c14b3fffff,5.499999999999999,134.0,20.350746268656717
88411c3183fffff,17.95,606.0,14.23927392739274
88411cab51fffff,11.299999999999999,581.0,22.500860585197934
88411c235dfffff,58.449999999999996,527.0,16.946869070208727
88411ca93bfffff,118.29999999999998,6779.0,22.393420858533705
88411c3751fffff,56.25000000000001,474.0,13.905063291139241
88411c06c7fffff,2.1999999999999997,562.0,22.09252669039146
88411c3325fffff,0.2,114.0,20.49122807017544
88411c02d5fffff,2.45,1.0,31.0
88411caf09fffff,17.85,2793.0,23.39097744360902
88411ca8b7fffff,0.4,80.0,20.45
88411c1321fffff,1.9000000000000001,132.0,12.522727272727273
88411caaddfffff,12.2,803.0,18.115815691158158
88411c32dbfffff,0.05,26.0,21.46153846153846
88411c32ebfffff,0.7999999999999999,233.0,20.34763948497854
88411c02e5fffff,61.15,656.0,17.484756097560975
88411c30d5fffff,0.49999999999999994,238.0,16.53361344537815
88411caacdfffff,3.349999999999999,2094.0,19.70916905444126
88411c06d7fffff,54.15,469.0,21.356076759061835
88411c1acbfffff,5.15,87.0,21.413793103448278
88411c14c3fffff,107.2,2094.0,18.380611270296082
88411c04c1fffff,10.449999999999998,379.0,18.269129287598943
88411c12adfffff,0.30000000000000004,1.0,8.0
88411c309bfffff,86.84999999999998,883.0,15.012457531143827
88411c1489fffff,75.35000000000001,374.0,21.344919786096256
88411cae5bfffff,0.2,54.0,16.796296296296298
88411ca853fffff,0.0,5.0,32.6
88411c1703fffff,1.95,43.0,11.279069767441861
88411c3669fffff,16.05,3.0,31.333333333333332
88411c3061fffff,0.05,58.0,18.724137931034484
88411cac45fffff,178.15,4170.0,19.429736211031177
88411c1a57fffff,0.30000000000000004,52.0,12.884615384615385
88411c005bfffff,88.45,296.0,19.429054054054053
88411c3707fffff,5.550000000000001,1207.0,20.095277547638773
88411c1841fffff,3.6999999999999997,69.0,24.057971014492754
88411cae21fffff,63.04999999999999,679.0,20.846833578792342
88411c223bfffff,2.6999999999999997,10.0,23.6
88411c2313fffff,2.55,187.0,16.818181818181817
88411c3027fffff,14.800000000000002,107.0,16.88785046728972
88411c0629fffff,86.75,396.0,18.11868686868687
88411c1415fffff,0.0,19.0,18.736842105263158
88411c3203fffff,0.0,362.0,17.549723756906076
88411cade7fffff,17.85,488.0,19.932377049180328
88411c2201fffff,54.24999999999999,491.0,18.065173116089614
88411ca1d7fffff,9.049999999999999,2070.0,17.415458937198068
88411cb9bdfffff,158.35,6964.0,19.92145318782309
88411c11c5fffff,25.149999999999995,471.0,12.420382165605096
88411c352bfffff,68.45,411.0,17.56447688564477
88411ca19dfffff,42.199999999999996,2211.0,19.989145183175033
88411c1135fffff,13.500000000000002,210.0,19.904761904761905
88411ca981fffff,36.1,1250.0,29.2968
88411cab5dfffff,58.9,2453.0,19.221361598043213
88411c336bfffff,19.75,320.0,20.278125
88411cad1dfffff,0.05,243.0,22.275720164609055
88411c375dfffff,20.35,1770.0,16.76779661016949
88411c0349fffff,13.850000000000001,117.0,17.068376068376068
88411ca92bfffff,48.15,2154.0,18.506963788300837
88411c0757fffff,17.55,142.0,14.93661971830986
88411c3547fffff,27.850000000000005,1550.0,14.36
88411c1543fffff,31.1,354.0,18.694915254237287
88411caf15fffff,16.6,2926.0,19.92447026657553
88411c132dfffff,47.2,135.0,8.296296296296296
88411c3723fffff,14.149999999999999,907.0,18.388092613009924
88411c032bfffff,10.3,127.0,14.291338582677165
